CODE_PAYS;CODE_MARQUE;CODE_CLIENT_ORDER;NOM_CLIENT_ORDER;VIN;CODE_CANAL_VN;L_CANAL;Type_LLD;F2MLInformation;NUM_IMMATRICULATION;GENRE;REF_VERSION;L_MODELE;L_VERSION_VEH;KM_ENTREE_PHYSIQUE;DATE_MEC_CLEAN;PRIX_VENTEVO_HT;PRIX_VENTEVO_TTC;HAB_EXT;LIBELLE_COULEUR;EMPTY_COLUMN
FR;AC;080946K;VARADES AUTOMOBILES SA;VF7YBSMFB12465851;C250;F2ML;;;CX-949-HF;VU;CITROEN;Jumper;Jumper T�l� 33 L2H2 HDi 110 BVM6 Business;60352;26/07/2013 00:00;6650;7980;P0WP;BLANC BANQUISE;
FR;AC;081008C;SAS OXYLIO;VF7YBSMFB12461936;C250;F2ML;;;CY-640-EE;VU;CITROEN;Jumper;Jumper T�l� 33 L2H2 HDi 110 BVM6 Business;22463;30/08/2013 00:00;11050;13260;P0WP;BLANC BANQUISE;
FR;AC;081003X;FORUM AUTOMOBILES;VF7YBSMFB12862060;C250;LEASING / LLD;;;DS-213-BC;VU;CITROEN;Jumper;Jumper T�l� 33 L2H2 HDi 110 BVM6 Business;145738;03/06/2015 00:00;6900;8280;E0XY;noir onyx;
FR;AC;080948M;CENTRE DE DISTRIBUTION AUTOMOBILES;VF77M9HF0EJ781749;C250;LEASING / LLD;;;DL-126-MB;VU;CITROEN;Berlingo VU;Berlingo 21 L2 Cab Appro HDi 90 BVM Confort;116028;03/11/2014 00:00;5800;6960;M0ZR;GRIS ALUMINIUM;
FR;AC;080948M;CENTRE DE DISTRIBUTION AUTOMOBILES;VF7AAFHZ0F8640637;C250;LEASING / LLD;;;DT-626-BA;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Eco;19768;03/07/2015 00:00;6150;7380;P0WP;BLANC BANQUISE;
FR;AC;020859Y;PSA RETAIL RENNES CHANTEPIE;VF7SAHMZ0EW639669;C600;F2ML;;Kept By PSA Retail;DJ-105-JM;VP;CITROEN;DS 3;DS 3 PureTech 82 BVM So Chic;38193;12/08/2014 00:00;6965,67;8358,8;M2MQ;Bi-ton Gris Aluminium - Pavillon Gris Moondust;
FR;AC;081542H;SOUMYCAR;VF7SC8HR4EW688703;C250;LEASING / LLD;;;DM-340-FN;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;79889;02/12/2014 00:00;4324;5188,8;P0WP;BLANC BANQUISE;
FR;AC;081309E;AUTOBUY;VF7YBSMFB12880756;C250;LEASING / LLD;;;DS-563-ZF;VU;CITROEN;Jumper;Jumper T�l� 33 L2H2 HDi 110 BVM6 Business;195388;01/07/2015 00:00;5700;6840;E0XY;noir onyx;
FR;AC;081309E;AUTOBUY;VF7YCSMFB12473241;C250;F2ML;;;CZ-901-TC;VU;CITROEN;Jumper;Jumper T�l� 35 L2H2 HDi 110 BVM6 Club;135460;22/10/2013 00:00;3500;4200;P0WP;BLANC BANQUISE;
FR;AC;020822H;PSA RETAIL TOULOUSE ETATS UNIS;VF7YCSMFB12534028;C600;F2ML;;Kept By PSA Retail;DB-897-NR;VU;CITROEN;Jumper;Jumper T�l� 35 L2H2 HDi 110 BVM6 Business;55910;19/12/2013 00:00;7939,5;9527,4;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7SC8HR4EW698466;C250;F2ML;;;DN-996-JA;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;17412;19/01/2015 00:00;6500;7800;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7SC8HR4FW526304;C250;F2ML;;;DP-877-TN;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;13795;12/03/2015 00:00;5850;7020;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF77A9HN0DJ829890;C250;F2ML;;;DA-007-ZJ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;67949;02/12/2013 00:00;4350;5220;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF77B9HN0CN515886;C250;LEASING / LLD;;;CF-370-EP;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;51894;15/05/2012 00:00;5000;6000;P0X9;ROUGE ARDENT;
FR;AC;080953T;FCN AUTOS;VF77B9HN0EJ653178;C250;LEASING / LLD;;;DF-350-LB;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;110868;30/04/2014 00:00;5050;6060;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF77B9HN0EJ761775;C250;F2ML;;;DK-023-RL;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;64151;03/10/2014 00:00;5150;6180;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF77B9HN0EN519894;C250;F2ML;;;DG-334-HM;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Business;63391;03/06/2014 00:00;5100;6120;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF77B9HN0FN507260;C250;LEASING / LLD;;;DQ-298-LA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;106080;02/04/2015 00:00;4450;5340;M0ZR;GRIS ALUMINIUM;
FR;AC;080953T;FCN AUTOS;VF77B9HN0FN507261;C250;LEASING / LLD;;;DQ-324-LA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;58809;02/04/2015 00:00;4750;5700;M0ZR;GRIS ALUMINIUM;
FR;AC;080953T;FCN AUTOS;VF7FC8HZCAA590996;C250;F2ML;;;AV-359-FG;VP;CITROEN;C3;C3 Classic HDi 70 BVM;2244;17/06/2010 00:00;4650;5580;P0WP;BLANC BANQUISE;
FR;AC;080953T;FCN AUTOS;VF7FC8HZCAE514466;C250;F2ML;;;AW-990-SG;VP;CITROEN;C3;C3 Classic HDi 70 BVM;10780;12/07/2010 00:00;3800;4560;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7SC8HR4FW541645;C250;F2ML;;;DQ-333-QN;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;21572;13/04/2015 00:00;5700;6840;P0WP;BLANC BANQUISE;
FR;AC;080965F;A & B SERVICES;VF7AAFHZ0E8508244;C250;LEASING / LLD;;;DG-131-JN;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;68715;04/06/2014 00:00;5300;6360;P0WP;BLANC BANQUISE;
FR;AC;080970L;APPRO RHONE ALPES;VF77B9HN0FJ570666;C250;LEASING / LLD;;;DQ-437-LA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;57913;02/04/2015 00:00;6420,41;7704,49;M0ZR;GRIS ALUMINIUM;
FR;AC;080970L;APPRO RHONE ALPES;VF77B9HN0FJ580152;C250;LEASING / LLD;;;DQ-360-LA;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;59811;02/04/2015 00:00;6461,98;7754,38;M0ZR;GRIS ALUMINIUM;
FR;AC;080970L;APPRO RHONE ALPES;VF77JBHY6HJ681546;C250;LEASING / LLD;;;EP-371-AL;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;21486;06/07/2017 00:00;11557,61;13869,13;M09P;GRIS SHARK;
FR;AC;080970L;APPRO RHONE ALPES;VF77JBHY6HJ737645;C250;LEASING / LLD;;;EP-339-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;13056;19/07/2017 00:00;11597,96;13917,55;M09P;GRIS SHARK;
FR;AC;080970L;APPRO RHONE ALPES;VF77JBHY6HJ739447;C250;LEASING / LLD;;;EP-850-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;17386;19/07/2017 00:00;11991;14389,2;M09P;GRIS SHARK;
FR;AC;080970L;APPRO RHONE ALPES;VF77JBHY6HJ739479;C250;LEASING / LLD;;;EP-430-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;17607;19/07/2017 00:00;12076,17;14491,4;M09P;GRIS SHARK;
FR;AC;080970L;APPRO RHONE ALPES;VF77SBHY6GJ865185;C250;LEASING / LLD;;;EQ-365-BM;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM Feel 7pl;19986;28/08/2017 00:00;12238,33;14686;M09P;GRIS SHARK;
FR;AC;080970L;APPRO RHONE ALPES;VF77SBHY6HJ746266;C250;LEASING / LLD;;;EP-737-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM Feel 7 places;23556;19/07/2017 00:00;11754,33;14105,2;M0ZR;GRIS ALUMINIUM;
FR;AC;080970L;APPRO RHONE ALPES;VF77SBHY6HJ746277;C250;LEASING / LLD;;;EP-715-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM Feel 7 places;15845;19/07/2017 00:00;11371,97;13646,36;M0ZR;GRIS ALUMINIUM;
FR;AC;133314R;SA JOSSE;VF7SC8HR4EW669065;C250;LEASING / LLD;;;DM-963-GW;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;27513;04/12/2014 00:00;5850;7020;P0WP;BLANC BANQUISE;
FR;AC;614499C;GARAGE SAINT HONORE;VF7SC8HR4EW658805;C250;LEASING / LLD;;;DL-668-FE;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;64029;24/10/2014 00:00;5079,2;6095,04;P0WP;BLANC BANQUISE;
FR;AC;666194N;BESSIN AUTOMOBILES;VF7SC8HR4FW512933;C250;F2ML;;;DP-064-BK;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;105507;16/02/2015 00:00;4876,81;5852,17;P0WP;BLANC BANQUISE;
FR;AC;851260H;SARL GGE RATIGNER;VF7SC8HR4FW534585;C250;F2ML;;;DQ-223-CC;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;40987;24/03/2015 00:00;5500;6600;P0WP;BLANC BANQUISE;
FR;AC;080970L;APPRO RHONE ALPES;VF7SHBHY6FT584732;C250;F2ML;;;EC-251-FV;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;124568;19/05/2016 00:00;5456,67;6548;P0WP;BLANC BANQUISE;
FR;AC;080970L;APPRO RHONE ALPES;VF7VABHXHHZ046236;C250;LEASING / LLD;;;EM-089-TG;VP;CITROEN;SpaceTourer /Jumpy Combi;Jumpy Combi Taille XL BlueHDi 115 S&S BVM6 Confort;21185;26/05/2017 00:00;18431,67;22118;M0VL;EVL  GRIS PLATINIUM;
FR;AC;080970L;APPRO RHONE ALPES;VF7VABHXHHZ056905;C250;LEASING / LLD;;;EN-802-WY;VP;CITROEN;SpaceTourer /Jumpy Combi;Jumpy Combi Taille XL BlueHDi 115 S&S BVM6 Confort;36995;30/06/2017 00:00;17418,83;20902,6;M0VL;EVL  GRIS PLATINIUM;
FR;AC;080974R;GARAGE VAUDOUER;VF77A9HN0DN511393;C250;LEASING / LLD;;;CV-152-HW;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;36161;31/05/2013 00:00;5300;6360;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77A9HN0EN546263;C250;F2ML;;;DM-571-FP;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;77466;02/12/2014 00:00;6250;7500;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77A9HN0FJ640868;C250;F2ML;;;DR-860-RD;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;13647;21/05/2015 00:00;6350;7620;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77B9HF8EJ806260;C250;LEASING / LLD;;;DL-353-GY;VU;CITROEN;Berlingo VU;Berlingo 20 L1 e-HDi 90 ETG6 Club;29358;28/10/2014 00:00;6150;7380;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77B9HN0EJ778159;C250;F2ML;;;DK-356-WQ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;28085;10/10/2014 00:00;5500;6600;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77B9HN0EN546636;C250;LEASING / LLD;;;DL-567-LW;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;117352;03/11/2014 00:00;4550;5460;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77B9HN0FJ678184;C250;F2ML;;;DT-622-BF;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 75 BVM Confort;31997;03/07/2015 00:00;6500;7800;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF77M9HF0GJ646253;C250;F2ML;;;EC-511-PR;VU;CITROEN;Berlingo VU;Berlingo 21 L2 Cabine Approfon. HDi 90 BVM Confort;22684;30/05/2016 00:00;9150;10980;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SC8HR4EW625429;C100;F2ML;;;DJ-584-BR;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;66008;30/07/2014 00:00;6391,67;7670;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SC8HR4EW667099;C100;LEASING / LLD;;;DL-001-HE;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;48739;28/10/2014 00:00;6758,33;8110;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF7UD9HR8CJ759162;C250;LEASING / LLD;;;CQ-950-TQ;VP;CITROEN;C4 PICASSO;C4 Picasso e-HDi 110 Airdeam BMP6 Business;112153;13/02/2013 00:00;4650;5580;M09P;GRIS SHARK;
FR;AC;080974R;GARAGE VAUDOUER;VF7XS9HM0FZ030242;C250;LEASING / LLD;;;DS-220-CA;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Business;36371;04/06/2015 00:00;7300;8760;P0WP;BLANC BANQUISE;
FR;AC;080974R;GARAGE VAUDOUER;VF7XSAHZ8EZ040923;C250;LEASING / LLD;;;DK-439-PZ;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 125 BVM6 Business;121887;01/10/2014 00:00;7450;8940;M0ZW;GRIS FER;
FR;AC;080974R;GARAGE VAUDOUER;VF7XU9HM0DZ024351;C250;F2ML;;;CV-033-XM;VU;CITROEN;Jumpy;Jumpy Frg T�l� 29 L2H1 HDi 90 BVM Business;116871;17/06/2013 00:00;6450;7740;P0WP;BLANC BANQUISE;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF70PHMZBHE537624;C250;LEASING / LLD;;;EQ-180-GK;VP;CITROEN;C4 Cactus;C4 Cactus PureTech 82 BVM Feel;14474;05/09/2017 00:00;10508,5;12610,2;M0VL;EVL  GRIS PLATINIUM;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ679778;C250;LEASING / LLD;;;EP-360-AL;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;32947;06/07/2017 00:00;11247,89;13497,47;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ683266;C250;LEASING / LLD;;;EP-006-AL;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;23282;06/07/2017 00:00;11728,84;14074,61;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ737617;C250;LEASING / LLD;;;EP-713-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;22205;19/07/2017 00:00;11822,5;14187;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ737643;C250;LEASING / LLD;;;EP-584-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;13808;19/07/2017 00:00;11713;14055,6;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ739448;C250;LEASING / LLD;;;EP-592-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;22604;19/07/2017 00:00;11817,67;14181,2;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ739459;C250;LEASING / LLD;;;EP-452-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;22795;19/07/2017 00:00;11586,4;13903,68;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF77JBHY6HJ739471;C250;LEASING / LLD;;;EP-776-GW;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR +;20211;19/07/2017 00:00;11988,17;14385,8;M09P;GRIS SHARK;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF7PSCFBCHR639756;C250;LEASING / LLD;;;EN-982-BF;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;1788;06/06/2017 00:00;6773,33;8128;M0LB;ELB  BLEU SMALT;
FR;AC;080976T;SARL MAINE AUTOMOBILES;VF7PSCFBCHR639797;C250;LEASING / LLD;;;EN-730-BT;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;2270;07/06/2017 00:00;6765;8118;M0LB;ELB  BLEU SMALT;
FR;AC;080979W;AUTO 2001-1;VF7PSCFBCGR637021;C250;LEASING / LLD;;;EL-724-ZN;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;8263;26/04/2017 00:00;6511,33;7813,6;M0LB;ELB  BLEU SMALT;
FR;AC;080979W;AUTO 2001-1;VF7PSCFBCHR641573;C250;LEASING / LLD;;;EP-569-BK;VP;CITROEN;C1;C1 5 portes VTi 68 BVM Feel;9912;07/07/2017 00:00;6715;8058;M09B;GRIS GALLIUM;
FR;AC;080982Z;LES HERBIERS AUTOMOBILES;VF7AAFHZ0E8529868;C250;LEASING / LLD;;;DP-083-WW;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;52291;17/03/2015 00:00;5318,92;6382,7;P0WP;BLANC BANQUISE;
FR;AC;080982Z;LES HERBIERS AUTOMOBILES;VF7NCBHY6FY548634;C250;F2ML;;;DW-556-HW;VP;CITROEN;C4 II;C4 BlueHDi 100 S&S BVM 86g Millenium Business;91200;06/10/2015 00:00;7679,09;9214,91;M0VL;EVL  GRIS PLATINIUM;
FR;AC;080982Z;LES HERBIERS AUTOMOBILES;VF7NCBHZMFY554937;C250;F2ML;;;DW-001-HW;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S BVM6 FEEL;107439;06/10/2015 00:00;6358,77;7630,52;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SC8HR4EW668107;C100;LEASING / LLD;;;DL-035-HE;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;33838;28/10/2014 00:00;6783,33;8140;P0WP;BLANC BANQUISE;
FR;AC;080989G;GARAGE DUCRET;VF73D9HC8EJ881165;C250;LEASING / LLD;;;DM-565-ZV;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 BVM6 Business;88787;02/01/2015 00:00;7917;9500,4;M09P;GRIS SHARK;
FR;AC;CP01;Particulier;VF7SC8HR4EW669091;C100;F2ML;;;DL-523-TE;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;54357;14/11/2014 00:00;6775;8130;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SC8HR4EW679733;C100;F2ML;;;DN-185-AJ;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;44055;05/01/2015 00:00;5000;6400;P0WP;BLANC BANQUISE;
FR;AC;080995N;ATLANTIQUE AUTO;VF77BBHY6GJ639963;C250;F2ML;;;EB-528-KR;VU;CITROEN;Berlingo VU;Berlingo Taille M BlueHDi 100 S&S BVM Business;108355;18/04/2016 00:00;6550;7860;P0WP;BLANC BANQUISE;
FR;AC;080995N;ATLANTIQUE AUTO;VF7AAFHZ0F8630483;C250;LEASING / LLD;;;DQ-546-GQ;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;31604;30/03/2015 00:00;5350;6420;P0WP;BLANC BANQUISE;
FR;AC;080995N;ATLANTIQUE AUTO;VF7FC8HZCAA574243;C250;F2ML;;;AT-719-FJ;VP;CITROEN;C3;C3 Classic HDi 70 BVM;7965;02/06/2010 00:00;4700;5640;P0WP;BLANC BANQUISE;
FR;AC;080995N;ATLANTIQUE AUTO;VF7NCBHY6FY553825;C250;F2ML;;;DX-818-CF;VP;CITROEN;C4 II;C4 BlueHDi 100 BVM Millenium Business;110888;04/11/2015 00:00;5900;7080;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF73D9HC8FJ584604;C250;LEASING / LLD;;;DP-242-XT;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 ETG6 Business;83287;18/03/2015 00:00;7759,5;9311,4;M0T6;BLEU KYANOS;
FR;AC;080996P;SARL TREZZINI AUTO;VF77A9HN0EJ771681;C250;F2ML;;;DL-759-TE;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;70582;14/11/2014 00:00;6800;8160;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF77A9HN0FJ552351;C250;F2ML;;;DP-023-NZ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;35273;05/03/2015 00:00;5050;6060;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF77B9HN0EJ609403;C250;LEASING / LLD;;;DE-073-CQ;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;104157;20/03/2014 00:00;4874,83;5849,8;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF7GB9HWCAN522572;C250;F2ML;;;AX-459-LB;VU;CITROEN;AUTRES;Berlingo First HDi 75  600kg BV5;14073;26/07/2010 00:00;3450;4140;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF7NC9HR8BY612313;C250;LEASING / LLD;;;BW-437-AR;VP;CITROEN;C4 II;C4 HDi 110 BVM6 Confort;113573;06/10/2011 00:00;4200;5040;M0ZR;GRIS ALUMINIUM;
FR;AC;080996P;SARL TREZZINI AUTO;VF7NCBHZMFY546004;C250;F2ML;;;DT-919-LJ;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S BVM6 Millenium Business;56678;21/07/2015 00:00;8750;10500;M0VL;EVL  GRIS PLATINIUM;
FR;AC;CP01;Particulier;VF7SC8HR4EW684695;C100;F2ML;;;DM-251-EL;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;42803;01/12/2014 00:00;4833,33;6200;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SC8HR4EW689697;C100;F2ML;;;DN-838-AN;VP;CITROEN;C3 II;C3 HDi 70 BVM Confort;49836;05/01/2015 00:00;6675;8010;P0WP;BLANC BANQUISE;
FR;AC;080996P;SARL TREZZINI AUTO;VF7YCTMFB12211969;C250;F2ML;;;CM-708-BK;VU;CITROEN;Jumper;Jumper T�l� 35 L2H2 HDi 130 BVM6;81112;22/10/2012 00:00;7164,57;8597,48;P0WP;BLANC BANQUISE;
FR;AC;227462Y;GGE SARL MARTINEAU;VF7YCSMFB12797049;C250;F2ML;;;DN-753-YZ;VU;CITROEN;Jumper;Jumper T�l� 35 L2H2 HDi 110 BVM6 Club;31365;11/02/2015 00:00;9400;11280;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73A9HC8DJ768144;C250;LEASING / LLD;;;DF-209-BQ;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso e-HDi 115 BVM6 Business +;111248;18/04/2014 00:00;7150;8580;M09P;GRIS SHARK;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73A9HC8DJ874565;C250;LEASING / LLD;;;DC-614-DQ;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso e-HDi 115 ETG6 Business;123522;14/01/2014 00:00;7550;9060;M0K1;HICKORY;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73AAHXMEJ697197;C795;F2ML;;;DG-836-QM;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso BlueHDi 150 BVM6 Business +;39481;13/06/2014 00:00;11350;13620;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73AAHXTEJ779443;C250;LEASING / LLD;;;DK-522-SH;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso BlueHDi 150 EAT6 Business +;102617;06/10/2014 00:00;8000;9600;M0HH;BLEU TELES;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73AAHXTFJ609982;C795;LEASING / LLD;;;DS-844-QA;VP;CITROEN;GRAND C4 PICASSO II;GRAND C4 PICASSO BlueHDi 150 S&S EAT6 Exclusive;29963;23/06/2015 00:00;14500;17400;P0XY;NOIR ONYX;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73D9HC8EJ660947;C795;LEASING / LLD;;;DH-721-HD;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 ETG6 Business;56751;02/07/2014 00:00;8600;10320;P0XY;NOIR ONYX;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73DAHXMDJ870724;C795;LEASING / LLD;;;DB-921-VY;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 150 BVM6 Business +;105512;30/12/2013 00:00;7300;8760;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73DBHZTGJ587777;C250;F2ML;;;EB-703-RP;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;55098;26/04/2016 00:00;9250;11100;M0T6;BLEU KYANOS;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73DBHZTGJ619790;C250;F2ML;;;EB-407-CE;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;122286;05/04/2016 00:00;7300;8760;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73DBHZTGJ631950;C250;F2ML;;;EB-705-DT;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;108747;07/04/2016 00:00;6950;8340;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF73DBHZTGJ722026;C250;F2ML;;;ED-668-CV;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;106348;16/06/2016 00:00;7850;9420;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF77A9HN0EJ776515;C250;F2ML;;;DK-241-HG;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;44551;23/09/2014 00:00;5550;6660;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF77A9HN0EJ880572;C250;F2ML;;;DN-281-FS;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;66047;14/01/2015 00:00;4350;5220;P0WP;BLANC BANQUISE;
