clef;VIN;contrat;reference_version_id;code_mcclbp;Marque;Modele;Carrosserie;Carburant;Litre;Boite;Puissance;4RM;DateMEC;KM a date cote;Type;KM_VR;B2C today TTC;Date Cote;B2C futur TTC;ignore;Genre;metal;SurKM;DateVR;DateMEC;PRIX_NEUF_HT;B2B brut TTC;deprec_mensuel;km_vr_comment;date_vr_comment;Profil;Nb Ref;Ref Proba;RPI brut;RPI ambition;ambition;B2B ambition TTC
5145387200002019-09-26 00:00:00;vf70phnzbje543973;5145387;118018;VO-59-3462-1-5-1-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;MANUELLE;110;N;2018-09-27;1870;ref;20000;18648;2018-11-12;16073;;vp;Y;2000;2019-09-26;2018-09-27;17583;13656;0.987693;;;observable;1;0.8794;0.8496;0.8526;0.003;13704
5145386200002019-09-26 00:00:00;vf70phnzbje544414;5145386;118018;VO-59-3462-1-5-1-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;MANUELLE;110;N;2018-09-27;1870;ref;20000;18648;2018-11-12;16073;;vp;Y;2000;2019-09-26;2018-09-27;17583;13656;0.987693;;;observable;1;0.8794;0.8496;0.8526;0.003;13704
5145390200002019-09-26 00:00:00;vf70phnzbje544415;5145390;118018;VO-59-3462-1-5-1-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;MANUELLE;110;N;2018-09-27;1870;ref;20000;18648;2018-11-12;16073;;vp;Y;2000;2019-09-26;2018-09-27;17583;13656;0.987693;;;observable;1;0.8794;0.8496;0.8526;0.003;13704
5145391200002019-09-26 00:00:00;vf70phnzbje544416;5145391;118018;VO-59-3462-1-5-1-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;MANUELLE;110;N;2018-09-27;1870;ref;20000;18648;2018-11-12;16073;;vp;Y;2000;2019-09-26;2018-09-27;17583;13656;0.987693;;;observable;1;0.8794;0.8496;0.8526;0.003;13704
10398702209100002019-04-01 00:00:00;vf70phnzwje536392;10398702209;120776;VO-59-3462-1-5-2-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;AUTOMATIQUE;110;N;2018-10-02;1600;ref;10000;20755;2018-11-12;19238;;vp;N;1000;2019-04-01;2018-10-02;20000;15667;0.987564;;;observable;1;0.8889;0.8144;0.8174;0.003;15725
10397567101900002020-10-10 00:00:00;vf70phnzwje545704;10397567101;120776;VO-59-3462-1-5-2-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;AUTOMATIQUE;110;N;2018-10-11;2470;ref;90000;20722;2018-11-12;14673;;vp;Y;54000;2020-10-10;2018-10-11;20000;10403;0.986122;;;observable;1;0.8889;0.7090;0.7145;0.0055;10484
10399281000600002022-10-30 00:00:00;vf70phnzwje548435;10399281000;120773;VO-59-3462-1-5-2-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;AUTOMATIQUE;110;N;2018-10-29;80;ref;60000;19720;2018-11-12;12202;;vp;Y;0;2022-10-30;2018-10-29;18083;10433;0.990389;;;observable;1;0.8939;0.8550;0.8655;0.0105;10561
103985435031050002021-09-26 00:00:00;vf70phnzwje549854;10398543503;120776;VO-59-3462-1-5-2-1.20-110---N;CITROEN;C4 CACTUS;4X4 S.U.V;ESSENCE;1.2;AUTOMATIQUE;110;N;2018-09-27;3260;ref;105000;20691;2018-11-12;13272;;vp;Y;51000;2021-09-26;2018-09-27;20000;9518;0.987863;;;observable;1;0.8889;0.7171;0.7251;0.008;9624
5145666400002022-10-10 00:00:00;vf71nzkyzju900336;5145666;62477;VO-59-2993-4-2-2-0.00-82-N-RRR;CITROEN;C-ZERO;BERLINE;ELECTRIQUE;0.0;AUTOMATIQUE;82;N;2018-10-11;550;ref;40000;17650;2018-11-12;10556;;vp;N;0;2022-10-10;2018-10-11;22417;8624;0.98957;;;observable;1;0.8333;0.8170;0.8275;0.0105;8735
10394383501150002019-08-04 00:00:00;vf72cbhybj4234264;10394383501;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-08-01;3710;ref;15000;18367;2018-11-12;16525;;vp;Y;0;2019-08-04;2018-08-01;17292;14129;0.98976;;;recent;1;0.8333;0.8550;0.8280;-0.027;13683
10398794609600002021-11-10 00:00:00;vf72cbhybj4234640;10398794609;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-11;1070;ref;60000;18446;2018-11-12;12055;;vp;Y;0;2021-11-10;2018-10-11;17292;10307;0.988829;;;recent;1;0.8333;0.8550;0.8030;-0.052;9680
103989242051200002021-10-02 00:00:00;vf72cbhybj4309012;10398924205;127346;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-03;3070;ref;120000;19106;2018-11-12;11067;;vp;Y;26400;2021-10-02;2018-10-03;18333;8673;0.985193;;;recent;1;0.8794;0.7837;0.7317;-0.052;8098
103989240081200002021-10-02 00:00:00;vf72cbhybj4320205;10398924008;127346;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-03;3070;ref;120000;19106;2018-11-12;11067;;vp;Y;26400;2021-10-02;2018-10-03;18333;8673;0.985193;;;recent;1;0.8794;0.7837;0.7317;-0.052;8098
103935893051000002021-08-01 00:00:00;vf72cbhybj4331376;10393589305;127347;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-08-02;8220;ref;100000;20048;2018-11-12;12481;;vp;Y;6400;2021-08-01;2018-08-02;19333;10455;0.986371;;;recent;1;0.8794;0.8377;0.7857;-0.052;9806
103985078051040002022-09-23 00:00:00;vf72cbhybj4331783;10398507805;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-24;2640;ref;104000;18376;2018-11-12;10059;;vp;Y;0;2022-09-23;2018-09-24;17292;8601;0.987635;;;recent;1;0.8333;0.8551;0.8055;-0.0495;8103
103944829011400002021-10-07 00:00:00;vf72cbhybj4338120;10394482901;127347;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-08;2940;ref;140000;20066;2018-11-12;11094;;vp;Y;46400;2021-10-07;2018-10-08;19333;8094;0.984011;;;recent;1;0.8794;0.7296;0.6776;-0.052;7517
10398796104300002020-04-19 00:00:00;vf72cbhybj4344051;10398796104;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-18;710;ref;30000;18446;2018-11-12;14923;;vp;Y;0;2020-04-19;2018-10-18;17292;12759;0.98883;;;recent;1;0.8333;0.8550;0.8055;-0.0495;12020
5146283700002020-07-30 00:00:00;vf72cbhybj4346523;5146283;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-07-31;8820;ref;70000;18281;2018-11-12;13402;;vp;Y;7600;2020-07-30;2018-07-31;17292;11183;0.986173;;;recent;1;0.8333;0.8344;0.7850;-0.0495;10520
5145299400002020-10-02 00:00:00;vf72cbhybj4367420;5145299;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-03;1530;ref;40000;18446;2018-11-12;14005;;vp;N;0;2020-10-02;2018-10-03;17458;11442;0.988789;;;recent;1;0.8333;0.8170;0.7675;-0.0495;10749
5142551400002020-09-26 00:00:00;vf72cbhybj4367735;5142551;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-27;1860;ref;40000;18381;2018-11-12;13993;;vp;Y;0;2020-09-26;2018-09-27;17458;11964;0.988791;;;recent;1;0.8333;0.8550;0.8055;-0.0495;11271
5145779200002020-09-17 00:00:00;vf72cbhybj4369164;5145779;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-18;1180;ref;20000;18446;2018-11-12;14697;;vp;N;0;2020-09-17;2018-09-18;17458;12007;0.990537;;;recent;1;0.8333;0.8170;0.7674;-0.0495;11279
5145319200002020-09-17 00:00:00;vf72cbhybj4369297;5145319;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-18;1180;ref;20000;18446;2018-11-12;14697;;vp;Y;0;2020-09-17;2018-09-18;17458;12566;0.990537;;;recent;1;0.8333;0.8550;0.8055;-0.0495;11838
5145326200002020-09-17 00:00:00;vf72cbhybj4369609;5145326;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-18;1180;ref;20000;18446;2018-11-12;14697;;vp;Y;0;2020-09-17;2018-09-18;17458;12566;0.990537;;;recent;1;0.8333;0.8550;0.8055;-0.0495;11838
5145923500002020-10-11 00:00:00;vf72cbhybj4369971;5145923;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-12;1300;ref;50000;18446;2018-11-12;13655;;vp;Y;0;2020-10-11;2018-10-12;17458;11675;0.987914;;;recent;1;0.8333;0.8550;0.8055;-0.0495;10999
10394197200750002021-08-21 00:00:00;vf72cbhybj4370220;10394197200;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-08-22;4790;ref;75000;20383;2018-11-12;13252;;vp;N;0;2021-08-21;2018-08-22;19292;10827;0.987843;;;recent;1;0.8333;0.8170;0.7650;-0.052;10138
5145322200002020-09-20 00:00:00;vf72cbhybj4370525;5145322;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-21;1100;ref;20000;18446;2018-11-12;14682;;vp;N;0;2020-09-20;2018-09-21;17458;11995;0.990537;;;recent;1;0.8333;0.8170;0.7675;-0.0495;11268
5146234400002020-10-15 00:00:00;vf72cbhybj4370787;5146234;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-16;820;ref;40000;18446;2018-11-12;13935;;vp;Y;0;2020-10-15;2018-10-16;17458;11914;0.988786;;;recent;1;0.8333;0.8550;0.8055;-0.0495;11224
5143124200002020-10-01 00:00:00;vf72cbhybj4371251;5143124;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-02;790;ref;20000;18446;2018-11-12;14626;;vp;N;0;2020-10-01;2018-10-02;17458;11949;0.990534;;;recent;1;0.8333;0.8170;0.7675;-0.0495;11225
5143141200002020-10-01 00:00:00;vf72cbhybj4371753;5143141;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-02;790;ref;20000;18446;2018-11-12;14626;;vp;N;0;2020-10-01;2018-10-02;17458;11949;0.990534;;;recent;1;0.8333;0.8170;0.7675;-0.0495;11225
103985208011000002020-09-25 00:00:00;vf72cbhybj4372713;10398520801;127346;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-26;4790;ref;100000;19035;2018-11-12;12751;;vp;Y;37600;2020-09-25;2018-09-26;18333;9606;0.983558;;;recent;1;0.8794;0.7534;0.7039;-0.0495;8975
10395414105200002019-09-09 00:00:00;vf72cbhybj4380813;10395414105;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-10;2800;ref;20000;20533;2018-11-12;18081;;vp;Y;0;2019-09-09;2018-09-10;19292;15459;0.988937;;;recent;1;0.8333;0.8550;0.8280;-0.027;14971
10395010607150002019-08-30 00:00:00;vf72cbhybj4380821;10395010607;135723;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-08-28;2620;mcclbp;15000;19010;2018-11-12;16949;;vp;Y;0;2019-08-30;2018-08-28;18292;14491;0.989747;;;recent;1;0.8333;0.8550;0.8280;-0.027;14033
10395420201200002019-09-29 00:00:00;vf72cbhybj4382019;10395420201;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-28;1800;ref;20000;20689;2018-11-12;18081;;vp;Y;0;2019-09-29;2018-09-28;19292;15459;0.988926;;;recent;1;0.8333;0.8550;0.8280;-0.027;14971
10397569706900002020-09-16 00:00:00;vf72cbhybj4383816;10397569706;127346;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-17;5420;ref;90000;19011;2018-11-12;13073;;vp;Y;27600;2020-09-16;2018-09-17;18333;10202;0.984434;;;recent;1;0.8794;0.7804;0.7309;-0.0495;9555
10398643303300002020-04-14 00:00:00;vf72cbhybj4390782;10398643303;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-12;1040;ref;30000;18446;2018-11-12;14952;;vp;Y;0;2020-04-14;2018-10-12;17292;12784;0.988831;;;recent;1;0.8333;0.8550;0.8055;-0.0495;12044
10397410209200002019-08-19 00:00:00;vf72cbhybj4391294;10397410209;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-08-16;4130;ref;20000;18361;2018-11-12;16284;;vp;Y;0;2019-08-19;2018-08-16;17292;13923;0.988914;;;recent;1;0.8333;0.8550;0.8280;-0.027;13483
103988803091250002023-10-10 00:00:00;vf72cbhybj4395540;10398880309;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-11;1370;ref;125000;20744;2018-11-12;9780;;vp;Y;0;2023-10-10;2018-10-11;19292;8362;0.98779;;;recent;1;0.8333;0.8550;0.8080;-0.047;7902
10397280001150002019-09-24 00:00:00;vf72cbhybj4398066;10397280001;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-21;1630;ref;15000;20710;2018-11-12;18318;;vp;Y;0;2019-09-24;2018-09-21;19292;15662;0.989766;;;recent;1;0.8333;0.8550;0.8280;-0.027;15167
10396102208200002019-10-09 00:00:00;vf72cbhybj4420543;10396102208;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-09;1210;ref;20000;20765;2018-11-12;18072;;vp;Y;0;2019-10-09;2018-10-09;19292;15452;0.988921;;;recent;1;0.8333;0.8550;0.8280;-0.027;14964
10395970202200002019-09-19 00:00:00;vf72cbhybj4422409;10395970202;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-18;2350;ref;20000;20622;2018-11-12;18091;;vp;Y;0;2019-09-19;2018-09-18;19292;15468;0.988931;;;recent;1;0.8333;0.8550;0.8280;-0.027;14980
103984841001200002021-09-24 00:00:00;vf72cbhzhj4297468;10398484100;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-09-25;3950;ref;120000;21514;2018-11-12;12519;;vp;Y;26400;2021-09-24;2018-09-25;20292;9810;0.985195;;;recent;1;0.8621;0.7836;0.7316;-0.052;9159
10396565301200002019-07-30 00:00:00;vf72cbhzhj4321188;10396565301;127349;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-07-28;5180;ref;20000;19929;2018-11-12;17809;;vp;Y;0;2019-07-30;2018-07-28;18292;15227;0.988926;;;recent;1;0.8621;0.8550;0.8280;-0.027;14746
10393814802310002020-09-27 00:00:00;vf72cbhzhj4349707;10393814802;127348;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-09-28;1400;mcclbp;31000;20822;2018-11-12;16152;;vp;Y;0;2020-09-27;2018-09-28;19167;13810;0.989576;;;recent;1;0.8794;0.8550;0.8055;-0.0495;13010
103951151051200002020-07-22 00:00:00;vf72cbhzhj4359596;10395115105;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-07-23;16440;ref;120000;21228;2018-11-12;14168;;vp;Y;57600;2020-07-22;2018-07-23;20292;9907;0.981815;;;recent;1;0.8621;0.6993;0.6498;-0.0495;9206
10395130208200002019-08-19 00:00:00;vf72cbhzhj4361331;10395130208;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-08-17;4090;ref;20000;21496;2018-11-12;19065;;vp;Y;0;2019-08-19;2018-08-17;20292;16301;0.988914;;;recent;1;0.8621;0.8550;0.8280;-0.027;15786
10395270200200002019-09-04 00:00:00;vf72cbhzhj4379684;10395270200;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-09-03;3170;ref;20000;21517;2018-11-12;18983;;vp;Y;0;2019-09-04;2018-09-03;20292;16231;0.98894;;;recent;1;0.8621;0.8550;0.8280;-0.027;15718
10396726207200002019-10-14 00:00:00;vf72cbhzhj4379756;10396726207;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-10-11;1090;ref;20000;21654;2018-11-12;18810;;vp;Y;0;2019-10-14;2018-10-11;20292;16082;0.988918;;;recent;1;0.8621;0.8550;0.8280;-0.027;15574
10396904200150002019-10-04 00:00:00;vf72cbhzhj4381865;10396904200;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-10-03;1150;ref;15000;21644;2018-11-12;19070;;vp;Y;0;2019-10-04;2018-10-03;20292;16305;0.989761;;;recent;1;0.8621;0.8550;0.8280;-0.027;15790
10396341705200002019-09-24 00:00:00;vf72cbhzhj4393187;10396341705;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-09-21;2170;ref;20000;21564;2018-11-12;18881;;vp;N;0;2019-09-24;2018-09-21;20292;15425;0.988929;;;recent;1;0.8621;0.8170;0.7899;-0.027;14915
10395077106310002020-09-30 00:00:00;vf72cbhzhj4393290;10395077106;127348;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-10-01;1270;mcclbp;31000;21075;2018-11-12;16286;;vp;Y;0;2020-09-30;2018-10-01;19167;13925;0.989462;;;recent;1;0.8794;0.8550;0.8055;-0.0495;13119
10395578208200002019-10-04 00:00:00;vf72cbhzhj4395366;10395578208;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-10-05;1430;ref;20000;21610;2018-11-12;18843;;vp;Y;0;2019-10-04;2018-10-05;20292;16110;0.988923;;;recent;1;0.8621;0.8550;0.8279;-0.027;15601
10398142305750002021-10-28 00:00:00;vf72cbhzhj4420205;10398142305;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-10-29;140;ref;75000;21980;2018-11-12;13899;;vp;Y;0;2021-10-28;2018-10-29;20292;11884;0.987843;;;recent;1;0.8621;0.8550;0.8030;-0.052;11161
103981234021000002022-09-19 00:00:00;vf72cbhzhj4420459;10398123402;127351;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;120;N;2018-09-20;2810;ref;100000;21525;2018-11-12;11905;;vp;Y;0;2022-09-19;2018-09-20;20292;10179;0.987813;;;recent;1;0.8621;0.8550;0.8055;-0.0495;9590
5146256800002020-10-23 00:00:00;vf72cyhxxk4064219;5146256;0;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;AUTOMATIQUE;120;N;2018-10-24;770;mcclbp;80000;21123;2018-11-12;14556;;vp;Y;17600;2020-10-23;2018-10-24;19542;11753;0.985293;;;recent;0;0.8621;0.8074;0.7579;-0.0495;11032
5146060800002020-10-23 00:00:00;vf72cyhxxk4064546;5146060;0;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;AUTOMATIQUE;120;N;2018-10-24;770;mcclbp;80000;21123;2018-11-12;14556;;vp;Y;17600;2020-10-23;2018-10-24;19542;11753;0.985293;;;recent;0;0.8621;0.8074;0.7579;-0.0495;11032
10397358607225002020-04-24 00:00:00;vf72cyhxxk4071645;10397358607;0;VO-59-4829-2-5-1-1.60-120---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;AUTOMATIQUE;120;N;2018-10-24;290;mcclbp;22500;21181;2018-11-12;17389;;vp;Y;0;2020-04-24;2018-10-24;21542;14868;0.98969;;;recent;0;0.8621;0.8550;0.8055;-0.0495;14007
10396572709200002019-10-04 00:00:00;vf72cyhyjk4002346;10396572709;135723;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-05;1430;mcclbp;20000;19012;2018-11-12;16578;;vp;Y;0;2019-10-04;2018-10-05;18458;14174;0.988923;;;recent;1;0.8333;0.8550;0.8280;-0.027;13726
10396168006200002019-10-09 00:00:00;vf72cyhyjk4002414;10396168006;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-10;1150;ref;20000;20774;2018-11-12;18080;;vp;Y;0;2019-10-09;2018-10-10;19458;15459;0.988921;;;recent;1;0.8333;0.8550;0.8280;-0.027;14971
10396169506150002019-09-19 00:00:00;vf72cyhyjk4002736;10396169506;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-17;1800;ref;15000;20689;2018-11-12;18331;;vp;Y;0;2019-09-19;2018-09-17;19458;15673;0.989768;;;recent;1;0.8333;0.8550;0.8280;-0.027;15178
10396347405200002019-10-14 00:00:00;vf72cyhyjk4003920;10396347405;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-15;880;ref;20000;20811;2018-11-12;18078;;vp;N;0;2019-10-14;2018-10-15;19458;14769;0.988918;;;recent;1;0.8333;0.8170;0.7900;-0.027;14281
10396954008200002019-10-14 00:00:00;vf72cyhyjk4017354;10396954008;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-15;880;ref;20000;20811;2018-11-12;18078;;vp;Y;0;2019-10-14;2018-10-15;19458;15457;0.988918;;;recent;1;0.8333;0.8550;0.8280;-0.027;14969
10397112408200002019-09-24 00:00:00;vf72cyhyjk4017381;10397112408;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-25;1980;ref;20000;20667;2018-11-12;18096;;vp;Y;0;2019-09-24;2018-09-25;19458;15472;0.988929;;;recent;1;0.8333;0.8550;0.8280;-0.027;14983
10396185300200002019-09-19 00:00:00;vf72cyhyjk4018402;10396185300;133484;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-19;2300;ref;20000;18378;2018-11-12;16122;;vp;Y;0;2019-09-19;2018-09-19;17458;13784;0.988931;;;recent;1;0.8333;0.8550;0.8280;-0.027;13349
10396748209200002019-10-09 00:00:00;vf72cyhyjk4019142;10396748209;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-10;1150;ref;20000;20774;2018-11-12;18080;;vp;Y;0;2019-10-09;2018-10-10;19458;15459;0.988921;;;recent;1;0.8333;0.8550;0.8280;-0.027;14971
10396901308200002019-10-19 00:00:00;vf72cyhyjk4021044;10396901308;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-19;660;ref;20000;20843;2018-11-12;18072;;vp;Y;0;2019-10-19;2018-10-19;19458;15452;0.988916;;;recent;1;0.8333;0.8550;0.8280;-0.027;14964
5145690600002021-10-18 00:00:00;vf72cyhyjk4022542;5145690;127346;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-19;660;ref;60000;19421;2018-11-12;12749;;vp;Y;0;2021-10-18;2018-10-19;18333;10900;0.988729;;;recent;1;0.8794;0.8550;0.8030;-0.052;10237
10396729109200002019-09-29 00:00:00;vf72cyhyjk4022812;10396729109;133485;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-09-28;1800;ref;20000;20689;2018-11-12;18081;;vp;Y;0;2019-09-29;2018-09-28;19458;15459;0.988926;;;recent;1;0.8333;0.8550;0.8280;-0.027;14971
103962819001200002020-10-03 00:00:00;vf72cyhyjk4025011;10396281900;127345;VO-59-4829-2-5-1-1.60-99---N;CITROEN;C3 AIRCROSS;4X4 S.U.V;DIESEL;1.6;MANUELLE;100;N;2018-10-04;4440;ref;120000;16563;2018-11-12;10570;;vp;N;57600;2020-10-03;2018-10-04;15958;7064;0.98181;;;recent;1;0.8333;0.6683;0.6188;-0.0495;6541
